Price,Close,High,Low,Open,Volume
Ticker,^KLSE,^KLSE,^KLSE,^KLSE,^KLSE
Date,,,,,
2001-02-07,729.0999755859375,736.739990234375,723.0900268554688,733.5,39503800
2001-02-08,719.8699951171875,730.0999755859375,719.5499877929688,730.0999755859375,43361400
2001-02-09,724.8099975585938,727.27001953125,717.3599853515625,720.6199951171875,42969000
2001-02-12,725.5800170898438,725.7899780273438,719.1300048828125,723.8200073242188,28402000
2001-02-13,719.1400146484375,725.7000122070312,717.489990234375,725.6699829101562,27395800
2001-02-14,714.5399780273438,718.4500122070312,708.5,716.8400268554688,38354400
2001-02-15,711.3300170898438,715.5,708.7100219726562,715.0700073242188,31234200
2001-02-16,714.6599731445312,716.469970703125,711.0499877929688,711.0499877929688,26162000
2001-02-19,711.3300170898438,714.72998046875,702.9299926757812,714.72998046875,22291400
2001-02-20,713.3200073242188,713.3200073242188,704.1400146484375,710.2999877929688,30401800
2001-02-21,711.52001953125,715.8900146484375,709.0499877929688,712.9199829101562,38747000
2001-02-22,713.47998046875,713.47998046875,706.0900268554688,710.239990234375,25583800
2001-02-23,712.760009765625,716.8200073242188,711.8800048828125,713.52001953125,32355000
2001-02-26,710.9400024414062,713.1400146484375,706.5,712.489990234375,21384200
2001-02-27,711.2899780273438,712.5399780273438,708.72998046875,711.9600219726562,23465400
2001-02-28,709.3900146484375,711.280029296875,705.1199951171875,711.280029296875,22669800
2001-03-01,702.0,708.0,697.7000122070312,708.0,34864400
2001-03-02,703.0700073242188,703.0700073242188,696.8900146484375,702.5,26751800
2001-03-05,706.030029296875,706.030029296875,696.4099731445312,703.5800170898438,23989000
2001-03-07,701.6500244140625,707.739990234375,701.239990234375,706.3800048828125,22819800
2001-03-08,696.4199829101562,701.6099853515625,696.2100219726562,701.6099853515625,24950800
2001-03-09,695.260009765625,697.2000122070312,690.6099853515625,696.4099731445312,28378000
2001-03-12,688.8900146484375,692.4000244140625,681.7100219726562,692.4000244140625,27525800
2001-03-13,682.6300048828125,683.239990234375,675.6099853515625,682.719970703125,30806200
2001-03-14,682.3300170898438,686.22998046875,677.4400024414062,683.2899780273438,22033000
2001-03-15,675.8599853515625,677.9199829101562,670.1599731445312,677.9199829101562,30450000
2001-03-16,672.010009765625,677.239990234375,669.6500244140625,675.3099975585938,17210600
2001-03-19,665.260009765625,670.989990234375,658.6099853515625,670.989990234375,25695800
2001-03-20,656.5,666.4000244140625,655.510009765625,665.75,28581000
2001-03-21,673.239990234375,673.239990234375,638.510009765625,654.2999877929688,48334600
2001-03-22,669.489990234375,669.489990234375,654.6699829101562,667.4000244140625,28609800
2001-03-23,669.27001953125,670.3099975585938,663.489990234375,669.6900024414062,25410800
2001-03-27,663.469970703125,673.4099731445312,663.469970703125,669.1199951171875,22696400
2001-03-28,660.8200073242188,668.1599731445312,660.8200073242188,664.3900146484375,29110600
2001-03-29,652.030029296875,660.4199829101562,649.6199951171875,660.2100219726562,29214200
2001-03-30,647.47998046875,655.2100219726562,642.010009765625,652.2899780273438,34140200
2001-04-02,650.739990234375,650.739990234375,637.780029296875,646.1300048828125,33540800
2001-04-03,633.1699829101562,650.6500244140625,633.1699829101562,650.6500244140625,36603200
2001-04-04,594.260009765625,627.0499877929688,594.260009765625,627.0499877929688,64955600
2001-04-05,591.739990234375,598.719970703125,574.9199829101562,593.9099731445312,58565000
2001-04-06,577.4400024414062,602.739990234375,577.4400024414062,602.739990234375,56623200
2001-04-09,553.3400268554688,575.1699829101562,552.9000244140625,575.1699829101562,54154800
2001-04-10,555.489990234375,558.989990234375,547.719970703125,553.4000244140625,45980600
2001-04-11,567.8800048828125,569.7100219726562,555.1400146484375,556.3800048828125,45627800
2001-04-12,566.469970703125,568.22998046875,559.7100219726562,567.5700073242188,31511000
2001-04-13,581.3699951171875,581.3699951171875,568.5599975585938,568.5599975585938,27548400
2001-04-16,581.3699951171875,581.6799926757812,573.6900024414062,581.0399780273438,22807400
2001-04-17,575.0700073242188,581.8400268554688,571.510009765625,581.8400268554688,23715200
2001-04-18,570.02001953125,578.2000122070312,564.6599731445312,576.22998046875,30621400
2001-04-19,570.010009765625,578.52001953125,567.6799926757812,577.1099853515625,58432400
2001-04-20,575.6699829101562,582.6900024414062,569.7000122070312,571.6300048828125,74064800
2001-04-23,573.3699951171875,577.25,570.489990234375,576.6300048828125,31285200
2001-04-24,571.6900024414062,573.0,567.489990234375,572.9600219726562,29515600
2001-04-25,573.0,576.6799926757812,570.0,571.1599731445312,28020200
2001-04-26,579.8900146484375,581.5700073242188,572.6300048828125,572.6300048828125,37896800
2001-04-27,585.8699951171875,591.3200073242188,579.97998046875,580.0700073242188,40373400
2001-04-30,584.5,593.7899780273438,583.77001953125,588.3699951171875,47172000
2001-05-02,611.4199829101562,612.0700073242188,591.1099853515625,592.030029296875,106190800
2001-05-03,606.6599731445312,620.47998046875,606.6599731445312,615.97998046875,100927400
2001-05-04,576.989990234375,604.1799926757812,576.989990234375,604.1699829101562,62512600
2001-05-08,570.9099731445312,581.3300170898438,569.530029296875,576.72998046875,44476800
2001-05-09,572.9099731445312,574.510009765625,568.8099975585938,571.0800170898438,35728800
2001-05-10,573.72998046875,579.97998046875,572.1099853515625,573.8400268554688,42791600
2001-05-11,571.02001953125,573.5,570.219970703125,573.5,33463600
2001-05-14,566.6900024414062,570.3499755859375,562.489990234375,570.3499755859375,27497400
2001-05-15,561.4600219726562,566.9299926757812,559.969970703125,566.75,43330400
2001-05-16,565.1500244140625,569.030029296875,561.1799926757812,561.1799926757812,33079400
2001-05-17,565.6099853515625,572.219970703125,564.72998046875,568.5900268554688,31601200
2001-05-18,557.6599731445312,565.8400268554688,555.8599853515625,565.8400268554688,31742000
2001-05-21,554.3599853515625,560.0800170898438,552.7000122070312,557.4299926757812,22424000
2001-05-22,556.52001953125,560.0599975585938,552.4600219726562,554.969970703125,37067600
2001-05-23,560.7899780273438,561.6799926757812,555.8400268554688,556.3800048828125,37840000
2001-05-24,567.5800170898438,567.6500244140625,558.6900024414062,560.75,52891800
2001-05-25,563.719970703125,570.0599975585938,563.719970703125,568.530029296875,35423600
2001-05-28,566.0900268554688,566.0900268554688,560.6500244140625,563.9500122070312,20823000
2001-05-29,567.6199951171875,569.5999755859375,565.02001953125,566.1799926757812,25404800
2001-05-30,570.6799926757812,570.8099975585938,566.9500122070312,567.4400024414062,24672400
2001-05-31,572.8800048828125,572.8800048828125,568.3900146484375,570.489990234375,25971200
2001-06-01,571.260009765625,573.6500244140625,569.6799926757812,573.2999877929688,22652400
2001-06-05,567.3599853515625,571.1199951171875,563.260009765625,571.1199951171875,45633800
2001-06-06,564.0800170898438,568.989990234375,563.22998046875,567.739990234375,24579600
2001-06-07,567.1500244140625,567.1500244140625,562.75,563.9299926757812,21623000
2001-06-08,575.7100219726562,577.0900268554688,566.5399780273438,566.5399780273438,40862000
2001-06-11,585.280029296875,586.5800170898438,574.75,575.7899780273438,41134600
2001-06-12,593.1099853515625,597.510009765625,584.010009765625,584.75,60877200
2001-06-13,598.719970703125,598.719970703125,589.8400268554688,593.9299926757812,54384600
2001-06-14,600.8599853515625,607.02001953125,597.2999877929688,598.5499877929688,57317600
2001-06-15,589.4199829101562,599.5900268554688,588.6099853515625,599.5900268554688,36396000
2001-06-18,584.8200073242188,588.77001953125,579.260009765625,588.6500244140625,23078000
2001-06-19,589.9299926757812,592.1300048828125,585.3900146484375,585.3900146484375,34295800
2001-06-20,586.1099853515625,590.7100219726562,586.1099853515625,590.1300048828125,25222800
2001-06-21,592.0,592.0,586.030029296875,586.2999877929688,25316800
2001-06-22,587.8900146484375,592.719970703125,587.8900146484375,592.1500244140625,27724200
2001-06-25,590.4299926757812,590.9199829101562,585.6500244140625,587.9500122070312,25210000
2001-06-26,595.239990234375,596.0700073242188,589.1500244140625,590.4199829101562,28134600
2001-06-27,590.6500244140625,595.4500122070312,590.6500244140625,595.219970703125,24085400
2001-06-28,586.9600219726562,593.52001953125,586.9600219726562,590.780029296875,35841200
2001-06-29,592.989990234375,594.1900024414062,587.6799926757812,587.6799926757812,48969600
2001-07-02,586.25,591.8300170898438,584.6699829101562,591.6599731445312,21880600
2001-07-03,591.1799926757812,591.1799926757812,586.0599975585938,586.3200073242188,17079400
2001-07-04,598.1400146484375,599.2000122070312,590.6699829101562,591.219970703125,28754200
2001-07-05,617.1400146484375,619.8599853515625,598.2100219726562,598.2100219726562,138999400
2001-07-06,626.8099975585938,637.5900268554688,616.7100219726562,617.9000244140625,123713200
2001-07-09,627.7000122070312,632.0499877929688,620.52001953125,623.2100219726562,57422400
2001-07-10,626.22998046875,627.8300170898438,622.719970703125,627.8099975585938,44895400
2001-07-11,618.010009765625,625.8499755859375,615.8499755859375,625.8499755859375,34532400
2001-07-12,609.8300170898438,618.3800048828125,609.6199951171875,618.1799926757812,31085600
2001-07-13,621.030029296875,621.52001953125,612.6599731445312,612.7000122070312,54397600
2001-07-16,630.0999755859375,631.739990234375,621.5399780273438,621.5900268554688,47509600
2001-07-17,637.4000244140625,637.7100219726562,630.969970703125,631.780029296875,78875400
2001-07-18,647.719970703125,649.2899780273438,639.489990234375,639.489990234375,119944600
2001-07-19,649.489990234375,654.3099975585938,646.9500122070312,648.6099853515625,163401200
2001-07-20,648.780029296875,651.77001953125,646.760009765625,649.6799926757812,113721600
2001-07-23,637.3300170898438,650.22998046875,636.7999877929688,649.4000244140625,82245600
2001-07-24,636.5900268554688,638.3099975585938,628.5700073242188,637.1500244140625,87669400
2001-07-25,643.77001953125,646.97998046875,637.0999755859375,637.0999755859375,123725800
2001-07-26,642.7899780273438,648.8499755859375,641.8400268554688,644.1300048828125,121132800
2001-07-27,646.3300170898438,649.0999755859375,643.4400024414062,643.4400024414062,95070800
2001-07-30,657.510009765625,658.02001953125,646.8300170898438,646.8300170898438,93954400
2001-07-31,659.4000244140625,667.1099853515625,657.25,658.0,102820600
2001-08-01,662.9600219726562,663.3200073242188,656.2999877929688,660.0599975585938,84969400
2001-08-02,661.6500244140625,667.7899780273438,660.739990234375,663.5900268554688,101945000
2001-08-03,659.25,662.9500122070312,658.0399780273438,662.7100219726562,67276400
2001-08-06,654.02001953125,659.260009765625,652.969970703125,659.030029296875,52498800
2001-08-07,657.6500244140625,659.1199951171875,650.3499755859375,653.8800048828125,55297800
2001-08-08,656.8200073242188,659.030029296875,654.77001953125,657.7899780273438,46838000
2001-08-09,652.0900268554688,657.010009765625,650.2100219726562,656.27001953125,59677600
2001-08-10,648.0599975585938,652.25,644.9199829101562,652.0900268554688,53187400
2001-08-13,648.3200073242188,649.6099853515625,645.5700073242188,647.760009765625,48364000
2001-08-14,657.719970703125,658.8699951171875,648.510009765625,648.510009765625,62619000
2001-08-15,656.260009765625,663.8699951171875,655.760009765625,658.5900268554688,59301400
2001-08-16,655.1500244140625,658.7999877929688,653.9199829101562,656.8099975585938,43695000
2001-08-17,655.760009765625,658.7100219726562,655.1099853515625,655.2000122070312,38125400
2001-08-20,654.4199829101562,655.4099731445312,652.3499755859375,655.1500244140625,33844600
2001-08-21,653.77001953125,655.5399780273438,652.219970703125,654.5499877929688,36213400
2001-08-22,657.1099853515625,658.030029296875,652.8800048828125,653.8099975585938,34633600
2001-08-23,669.8599853515625,671.9099731445312,658.0399780273438,658.0399780273438,57989200
2001-08-24,682.8699951171875,684.7000122070312,669.4199829101562,670.1400146484375,98750400
2001-08-27,694.219970703125,697.4199829101562,684.6900024414062,684.6900024414062,121996200
2001-08-28,691.469970703125,697.010009765625,689.6400146484375,694.22998046875,73844200
2001-08-29,689.0499877929688,690.989990234375,685.6699829101562,690.8900146484375,44142000
2001-08-30,687.1599731445312,689.4600219726562,684.8200073242188,689.1799926757812,53715400
2001-09-03,690.4500122070312,693.280029296875,686.0700073242188,686.3499755859375,55876200
2001-09-04,687.72998046875,695.3800048828125,687.72998046875,690.530029296875,53562800
2001-09-05,688.9000244140625,690.8499755859375,686.8499755859375,687.7100219726562,44040800
2001-09-06,688.0,690.4500122070312,686.6599731445312,689.0900268554688,53241800
2001-09-07,696.6500244140625,701.22998046875,686.030029296875,687.9400024414062,95708400
2001-09-10,695.280029296875,701.760009765625,694.75,696.27001953125,89884600
2001-09-11,690.5399780273438,697.7999877929688,690.5399780273438,695.4000244140625,0
2001-09-13,664.52001953125,666.219970703125,644.3099975585938,660.989990234375,0
2001-09-14,644.530029296875,663.47998046875,641.1799926757812,663.010009765625,0
2001-09-17,609.0,636.0800170898438,600.510009765625,636.0800170898438,0
2001-09-18,607.6400146484375,627.3200073242188,589.9000244140625,612.7899780273438,0
2001-09-19,633.52001953125,633.719970703125,609.1699829101562,609.72998046875,65948200
2001-09-20,629.739990234375,631.8400268554688,622.02001953125,631.8400268554688,48582400
2001-09-21,607.9099731445312,619.4600219726562,605.0800170898438,619.4600219726562,71088400
2001-09-24,605.4400024414062,607.280029296875,588.77001953125,607.280029296875,51087800
2001-09-25,605.9500122070312,616.3099975585938,604.25,616.1099853515625,39457600
2001-09-26,602.510009765625,610.030029296875,602.030029296875,606.219970703125,35836600
2001-09-27,612.6400146484375,616.3400268554688,602.25,602.7000122070312,43757200
2001-09-28,615.3400268554688,619.5999755859375,612.8499755859375,614.5700073242188,53157400
2001-10-01,613.9500122070312,617.760009765625,611.3900146484375,617.1500244140625,18629400
2001-10-02,616.739990234375,616.739990234375,611.510009765625,613.0,23649600
2001-10-03,616.719970703125,617.8800048828125,614.0399780273438,617.5,43612400
2001-10-04,611.0499877929688,618.5700073242188,606.510009765625,618.5700073242188,72339400
2001-10-05,609.0,613.4600219726562,608.8900146484375,610.6599731445312,35181600
2001-10-08,599.77001953125,604.1099853515625,595.4400024414062,604.1099853515625,32742000
2001-10-09,609.6599731445312,609.9000244140625,599.0,599.75,35679200
2001-10-10,603.9000244140625,612.030029296875,603.9000244140625,610.1500244140625,41002600
2001-10-11,609.3900146484375,610.010009765625,606.260009765625,606.489990234375,38403600
2001-10-12,611.3200073242188,613.739990234375,610.3499755859375,610.9600219726562,44569600
2001-10-15,618.9000244140625,618.9000244140625,610.780029296875,611.3699951171875,23204400
2001-10-16,616.8499755859375,623.5399780273438,616.2000122070312,620.1799926757812,35293200
2001-10-17,621.5800170898438,621.780029296875,617.5599975585938,617.5599975585938,36245200
2001-10-18,620.77001953125,623.510009765625,620.3699951171875,621.9299926757812,29539600
2001-10-19,615.02001953125,621.2999877929688,614.1799926757812,621.2899780273438,33309600
2001-10-22,609.0900268554688,614.27001953125,608.5,614.2100219726562,26506200
2001-10-23,613.6199951171875,614.1599731445312,608.989990234375,610.6799926757812,26949200
2001-10-24,616.4000244140625,616.4500122070312,612.9099731445312,614.0599975585938,29308400
2001-10-25,615.1099853515625,618.5999755859375,614.4000244140625,616.5599975585938,27015400
2001-10-26,612.4099731445312,616.010009765625,609.72998046875,615.4099731445312,29336800
2001-10-29,605.7999877929688,613.6699829101562,605.0,612.4500122070312,21515000
2001-10-30,603.1900024414062,605.260009765625,601.3699951171875,605.239990234375,21520000
2001-10-31,600.0700073242188,603.3400268554688,597.3900146484375,603.1900024414062,28322000
2001-11-01,596.02001953125,599.75,595.530029296875,599.75,29014200
2001-11-02,596.6500244140625,601.4500122070312,595.4600219726562,596.6500244140625,32192000
2001-11-05,592.8499755859375,598.4299926757812,591.0900268554688,597.3699951171875,26184200
2001-11-06,592.75,595.7999877929688,591.2100219726562,593.8699951171875,20537400
2001-11-07,592.260009765625,593.9400024414062,589.8800048828125,592.5800170898438,20897800
2001-11-08,598.5700073242188,598.5700073242188,591.5399780273438,592.239990234375,44704600
2001-11-09,599.4500122070312,602.5999755859375,598.02001953125,598.3900146484375,30545400
2001-11-12,603.6799926757812,604.3300170898438,598.5,599.4600219726562,42964600
2001-11-13,612.719970703125,612.719970703125,602.8099975585938,603.2999877929688,80015800
2001-11-15,632.5,632.6699829101562,616.6300048828125,616.6300048828125,79760200
2001-11-16,635.3099975585938,636.1900024414062,631.3300170898438,633.8599853515625,76604000
2001-11-19,628.1400146484375,636.4299926757812,627.4199829101562,636.0700073242188,74667800
2001-11-20,625.3800048828125,633.3300170898438,624.2000122070312,628.260009765625,87571200
2001-11-21,632.9099731445312,632.9099731445312,621.6599731445312,624.1300048828125,47165000
2001-11-23,639.530029296875,640.3699951171875,633.1099853515625,633.1400146484375,78807800
2001-11-26,640.47998046875,641.52001953125,637.4299926757812,639.530029296875,69611000
2001-11-27,638.3499755859375,642.8400268554688,637.1599731445312,640.760009765625,54036400
2001-11-28,641.0599975585938,641.0599975585938,632.0499877929688,638.6300048828125,50713200
2001-11-29,641.9500122070312,642.9199829101562,638.47998046875,641.0499877929688,44286600
2001-11-30,638.02001953125,643.780029296875,637.4400024414062,642.2899780273438,55395600
2001-12-03,643.3499755859375,644.0499877929688,637.0399780273438,637.8300170898438,38194800
2001-12-04,647.510009765625,647.510009765625,641.739990234375,643.1199951171875,45839800
2001-12-05,653.010009765625,662.27001953125,648.0700073242188,648.0700073242188,109358800
2001-12-06,656.3800048828125,663.6500244140625,655.989990234375,659.1699829101562,86157400
2001-12-07,661.52001953125,662.8499755859375,655.5599975585938,656.4600219726562,53567000
2001-12-10,667.1099853515625,668.260009765625,661.0499877929688,661.1099853515625,66249400
2001-12-11,668.0900268554688,668.0900268554688,662.780029296875,666.8400268554688,49095600
2001-12-12,669.219970703125,669.219970703125,664.9000244140625,668.1799926757812,56224000
2001-12-13,662.010009765625,670.0599975585938,659.989990234375,669.260009765625,66695200
2001-12-14,664.1199951171875,666.0399780273438,656.239990234375,661.1199951171875,52218600
2001-12-20,662.4500122070312,663.8800048828125,659.760009765625,663.7899780273438,52256200
2001-12-21,665.0499877929688,665.6300048828125,659.6799926757812,661.969970703125,30983800
2001-12-24,669.5800170898438,669.5800170898438,665.1900024414062,665.5999755859375,21162600
2001-12-26,679.2999877929688,679.9000244140625,667.2000122070312,670.9099731445312,33216200
2001-12-27,687.719970703125,687.719970703125,679.8900146484375,679.9400024414062,51305600
2001-12-28,691.6400146484375,691.6400146484375,683.739990234375,687.9400024414062,54889400
2001-12-31,696.0900268554688,696.0900268554688,688.739990234375,692.1099853515625,70315600
2002-01-02,682.8300170898438,695.2000122070312,681.5,695.2000122070312,21151600
2002-01-03,683.47998046875,687.6400146484375,682.6300048828125,682.9299926757812,36461000
2002-01-04,693.469970703125,693.469970703125,685.3400268554688,685.3400268554688,79658400
2002-01-07,697.1099853515625,701.5399780273438,694.2100219726562,694.6300048828125,79894400
2002-01-08,692.2100219726562,697.2899780273438,689.8200073242188,697.280029296875,51177800
2002-01-09,700.469970703125,700.52001953125,692.4000244140625,692.4000244140625,59042400
2002-01-10,704.989990234375,709.8900146484375,700.6900024414062,700.8099975585938,93495600
2002-01-11,703.0399780273438,710.2899780273438,698.9600219726562,705.219970703125,79813600
2002-01-14,698.4500122070312,703.7000122070312,695.0800170898438,703.1199951171875,37137000
2002-01-15,700.469970703125,701.6599731445312,695.5599975585938,698.25,51988000
2002-01-16,700.6199951171875,702.5700073242188,698.27001953125,700.0399780273438,57383800
2002-01-17,697.8699951171875,699.3599853515625,692.4500122070312,698.77001953125,53405400
2002-01-18,698.530029296875,699.4400024414062,696.75,698.5800170898438,43545000
2002-01-21,695.9400024414062,698.9099731445312,694.75,698.1400146484375,28618800
2002-01-22,690.22998046875,697.0,689.0,696.1599731445312,34325000
2002-01-23,688.5599975585938,690.3900146484375,685.4600219726562,690.219970703125,38767000
2002-01-24,685.9500122070312,689.1699829101562,683.7999877929688,689.0599975585938,36877400
2002-01-25,693.5800170898438,693.6599731445312,685.3599853515625,685.5700073242188,62420400
2002-01-28,705.6099853515625,705.780029296875,694.1699829101562,694.1699829101562,93280400
2002-01-29,706.3200073242188,711.260009765625,705.9600219726562,706.97998046875,78651400
2002-01-30,710.0,710.0,701.1900024414062,704.780029296875,62820600
2002-01-31,718.8200073242188,718.8200073242188,710.3499755859375,710.3499755859375,89088600
2002-02-04,723.5399780273438,726.8900146484375,720.6699829101562,720.6699829101562,120115200
2002-02-05,720.3300170898438,724.260009765625,716.7999877929688,722.719970703125,84898200
2002-02-06,715.219970703125,719.9500122070312,714.5,719.9500122070312,66408400
2002-02-07,707.6799926757812,716.760009765625,705.75,716.2999877929688,50504800
2002-02-08,710.9199829101562,713.3800048828125,706.9099731445312,710.5800170898438,53730400
2002-02-14,714.8099975585938,716.77001953125,711.1400146484375,712.489990234375,52196400
2002-02-15,721.97998046875,724.6799926757812,714.989990234375,714.989990234375,73101600
2002-02-18,721.1300048828125,723.3499755859375,717.1699829101562,722.27001953125,39977400
2002-02-19,729.72998046875,730.2100219726562,722.4199829101562,722.4199829101562,93138800
2002-02-20,722.7899780273438,729.6699829101562,722.5700073242188,729.6699829101562,53469800
2002-02-21,717.3900146484375,725.5599975585938,716.1900024414062,722.739990234375,57072800
2002-02-22,710.6099853515625,717.8099975585938,707.6799926757812,717.1400146484375,52490000
2002-02-25,701.3099975585938,710.2899780273438,698.5700073242188,710.2899780273438,43811600
2002-02-26,701.0900268554688,707.0499877929688,701.0900268554688,702.3200073242188,37152800
2002-02-27,703.9199829101562,706.8099975585938,698.0700073242188,701.3900146484375,51599600
2002-02-28,708.9099731445312,709.4000244140625,703.1900024414062,704.2999877929688,59909400
2002-03-01,717.5700073242188,717.5700073242188,708.739990234375,708.739990234375,43364000
2002-03-04,724.9000244140625,727.4400024414062,719.8800048828125,719.8800048828125,61504800
2002-03-05,736.6900024414062,738.8400268554688,729.3400268554688,729.3400268554688,89732000
2002-03-06,737.0499877929688,738.52001953125,732.6599731445312,737.0399780273438,53137800
2002-03-07,741.719970703125,742.0399780273438,736.9299926757812,737.27001953125,49954800
2002-03-08,747.6300048828125,750.3699951171875,740.0,741.530029296875,100847600
2002-03-11,761.010009765625,762.1699829101562,749.9299926757812,749.9299926757812,123879200
2002-03-12,753.6199951171875,761.4000244140625,752.530029296875,761.4000244140625,78043800
2002-03-13,754.510009765625,755.0700073242188,750.25,754.0,58034600
2002-03-14,751.6400146484375,754.1400146484375,749.1599731445312,754.1400146484375,44594000
2002-03-18,757.4400024414062,759.3800048828125,751.8200073242188,752.1400146484375,66423600
2002-03-19,754.27001953125,756.9600219726562,749.7899780273438,756.5800170898438,66742200
2002-03-20,754.9500122070312,756.739990234375,752.8800048828125,754.3499755859375,51606000
2002-03-21,756.219970703125,757.2999877929688,752.1300048828125,754.6900024414062,46645000
2002-03-22,752.6300048828125,756.4000244140625,750.0800170898438,755.969970703125,66878600
2002-03-25,746.260009765625,752.3400268554688,744.8900146484375,752.2899780273438,65004800
2002-03-26,751.2999877929688,751.2999877929688,746.3099975585938,746.4400024414062,52757800
2002-03-27,756.510009765625,756.510009765625,751.5499877929688,751.5499877929688,69741600
2002-03-28,755.0499877929688,760.4500122070312,755.0499877929688,756.0900268554688,88219400
2002-03-29,756.0999755859375,758.8499755859375,755.0900268554688,755.9500122070312,43053800
2002-04-01,757.3900146484375,757.3900146484375,752.510009765625,756.4199829101562,39994400
2002-04-02,755.4199829101562,756.9099731445312,753.47998046875,756.9099731445312,65278000
2002-04-03,755.469970703125,756.1199951171875,747.8200073242188,754.719970703125,63030400
2002-04-04,752.4099731445312,755.4299926757812,749.7899780273438,755.3599853515625,74762400
2002-04-05,761.4199829101562,761.4199829101562,752.1099853515625,753.0800170898438,99933400
2002-04-08,772.260009765625,773.0700073242188,761.739990234375,761.8699951171875,124475400
2002-04-09,775.8800048828125,776.9000244140625,771.8900146484375,773.9500122070312,121790800
2002-04-10,774.5800170898438,777.3400268554688,773.1300048828125,776.0,119238000
2002-04-11,774.760009765625,778.8699951171875,774.6099853515625,775.8800048828125,124411000
2002-04-12,776.2100219726562,777.77001953125,769.9099731445312,774.3900146484375,97250800
2002-04-15,784.5399780273438,786.219970703125,777.260009765625,777.260009765625,144255800
2002-04-16,782.1199951171875,785.3800048828125,781.3699951171875,784.9199829101562,91265400
2002-04-17,792.1400146484375,793.6799926757812,784.4199829101562,784.4199829101562,167122200
2002-04-18,787.22998046875,793.3300170898438,786.8699951171875,792.4199829101562,107981200
2002-04-19,798.3499755859375,799.5599975585938,786.97998046875,786.97998046875,132277200
2002-04-22,807.2999877929688,808.010009765625,800.0999755859375,800.6500244140625,119218000
2002-04-23,808.0700073242188,816.9400024414062,806.0499877929688,807.9400024414062,135703600
2002-04-24,799.510009765625,808.1900024414062,798.1799926757812,808.1900024414062,85581400
2002-04-26,801.3699951171875,802.5,798.5399780273438,799.6099853515625,74897400
2002-04-29,790.75,800.3800048828125,789.5399780273438,800.260009765625,75063200
2002-04-30,793.989990234375,793.989990234375,786.8400268554688,789.780029296875,67754400
2002-05-02,795.3499755859375,799.969970703125,793.6699829101562,795.0700073242188,73689600
2002-05-03,794.6599731445312,796.5499877929688,791.7899780273438,795.1199951171875,42822000
2002-05-06,795.0999755859375,797.3099975585938,793.0999755859375,795.5499877929688,46630200
2002-05-07,789.9299926757812,793.4299926757812,787.0599975585938,793.4299926757812,52094600
2002-05-08,794.469970703125,796.2000122070312,789.5599975585938,789.5599975585938,73995600
2002-05-09,794.6599731445312,800.0499877929688,793.8800048828125,798.2899780273438,76786800
2002-05-10,788.5399780273438,795.1199951171875,787.4500122070312,795.1199951171875,47601600
2002-05-13,786.030029296875,788.77001953125,782.760009765625,788.4400024414062,40539000
2002-05-14,785.510009765625,789.5800170898438,783.030029296875,788.0700073242188,45955000
2002-05-15,786.75,788.1599731445312,785.1599731445312,786.1599731445312,45848000
2002-05-16,786.3800048828125,787.0900268554688,784.5399780273438,786.8400268554688,36572200
2002-05-17,787.8499755859375,788.97998046875,784.0900268554688,786.1699829101562,44474200
2002-05-20,784.5599975585938,787.989990234375,782.5800170898438,787.3699951171875,32886200
2002-05-21,781.719970703125,784.1799926757812,778.75,784.1799926757812,41906600
2002-05-22,772.9400024414062,782.1099853515625,771.239990234375,782.1099853515625,53836800
2002-05-23,767.5900268554688,773.4199829101562,763.6199951171875,772.5900268554688,51349600
2002-05-24,765.8599853515625,769.1300048828125,763.47998046875,767.77001953125,40983400
2002-05-28,761.2999877929688,766.8200073242188,759.4199829101562,766.8200073242188,41959800
2002-05-29,763.1400146484375,763.1400146484375,756.219970703125,761.4400024414062,48969400
2002-05-30,759.3300170898438,763.1599731445312,758.6500244140625,763.1599731445312,52467000
2002-05-31,741.760009765625,759.4299926757812,741.760009765625,759.1400146484375,68636800
2002-06-03,749.0,749.2999877929688,739.2999877929688,741.9000244140625,38846200
2002-06-04,750.5599975585938,750.5599975585938,746.010009765625,748.280029296875,33353200
2002-06-05,746.9299926757812,753.0999755859375,744.9299926757812,750.6400146484375,41726600
2002-06-06,752.8800048828125,753.989990234375,748.239990234375,748.239990234375,37691200
2002-06-07,755.2100219726562,755.2100219726562,750.4299926757812,752.77001953125,38200800
2002-06-10,755.22998046875,756.260009765625,752.219970703125,756.260009765625,31500000
2002-06-11,750.3900146484375,752.6599731445312,748.3099975585938,752.52001953125,54049200
2002-06-12,750.5700073242188,751.1699829101562,747.0800170898438,750.219970703125,43263800
2002-06-13,753.3900146484375,753.3900146484375,750.25,750.9299926757812,37363000
2002-06-14,748.510009765625,752.3400268554688,746.0800170898438,752.3400268554688,45792200
2002-06-17,746.7899780273438,748.8900146484375,744.5700073242188,748.8099975585938,26192200
2002-06-18,747.4199829101562,748.739990234375,745.9199829101562,747.2100219726562,29403000
2002-06-19,743.9000244140625,747.489990234375,743.3699951171875,747.4099731445312,39927800
2002-06-20,746.27001953125,746.7100219726562,743.8699951171875,744.0800170898438,28101600
2002-06-21,743.3499755859375,747.1900024414062,742.6699829101562,746.1199951171875,36746200
2002-06-24,726.5,739.6900024414062,724.8099975585938,739.6900024414062,72659000
2002-06-25,717.2100219726562,726.1300048828125,713.260009765625,726.1300048828125,88623600
